거래일자,시장ID,종목코드,종목명,시각,결제월,결제월번호,종가
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0900",,"1","70"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0901",,"1","70.1"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0902",,"1","69.9"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0903",,"1","69.85"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0904",,"1","69.8"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0905",,"1","69.75"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0906",,"1","69.8"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0907",,"1","69.75"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0908",,"1","69.7"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0909",,"1","69.7"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0910",,"1","69.55"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0911",,"1","69.45"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0912",,"1","69.5"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0913",,"1","69.5"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0914",,"1","69.5"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0915",,"1","69.5"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0916",,"1","69.5"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0917",,"1","69.6"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0918",,"1","69.55"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0919",,"1","69.5"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0920",,"1","69.5"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0921",,"1","69.55"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0922",,"1","69.55"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0923",,"1","69.55"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0924",,"1","69.5"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0925",,"1","69.5"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0926",,"1","69.6"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0927",,"1","69.55"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0928",,"1","69.6"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0929",,"1","69.55"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0930",,"1","69.5"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0931",,"1","69.35"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0932",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0933",,"1","69.2"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0934",,"1","69.3"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0935",,"1","69.3"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0936",,"1","69.3"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0937",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0938",,"1","69.1"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0939",,"1","69.05"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0940",,"1","69.1"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0941",,"1","69.15"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0942",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0943",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0944",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0945",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0946",,"1","69.3"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0947",,"1","69.3"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0948",,"1","69.2"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0949",,"1","69.2"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0950",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0951",,"1","69.1"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0952",,"1","69.2"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0953",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0954",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0955",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0956",,"1","69.2"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0957",,"1","69.15"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0958",,"1","69.1"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","0959",,"1","69.15"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","1000",,"1","69.15"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","1001",,"1","69.1"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","1002",,"1","69.15"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","1003",,"1","69.15"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","1004",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","1005",,"1","69.2"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","1006",,"1","69.2"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","1007",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","1008",,"1","69.25"
"20030328","DRV","KR4101360000","KOSPI 200 선물 0306","1009",,"1","69.25"
